Topic ID,Topic Probability,Topic Words
2,0.44619763,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.6111873,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
6,0.67089474,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
5,0.51677954,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
2,0.20740767,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
0,0.44695085,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
2,0.92247874,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
0,0.61369455,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.99431425,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.9628838,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.46878535,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.994356,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.39976645,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
1,0.86730886,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
3,0.7295161,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
1,0.90940505,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
6,0.4259362,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
0,0.688737,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
7,0.9965045,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
4,0.85514426,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
4,0.99504966,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
7,0.8255894,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
0,0.9531746,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
7,0.9959832,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
4,0.3866143,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
7,0.7071535,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
1,0.78360045,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
2,0.77105504,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
4,0.79044795,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
6,0.69799817,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
6,0.5289339,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
4,0.72822684,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
6,0.42178178,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
4,0.72359586,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
6,0.7991266,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
7,0.86801773,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
6,0.690352,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
6,0.54331225,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
6,0.5290241,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
4,0.42391074,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
7,0.56436336,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
1,0.36363992,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
0,0.99621034,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
2,0.8331106,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.5619164,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
0,0.89870155,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.91002536,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.99869305,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.99321526,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
2,0.60513425,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.49423742,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.5888334,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.3749303,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
4,0.9404455,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
0,0.9495502,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
5,0.3570364,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
5,0.30229992,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
4,0.63074195,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
0,0.9957045,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.9488837,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
1,0.49338624,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
0,0.7194292,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.5939889,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.75722575,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.5673735,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.42388836,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
2,0.5416249,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
7,0.8005612,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
7,0.99456084,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
4,0.62056434,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
3,0.45104194,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.70289207,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
0,0.99515986,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.66056055,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
1,0.83858985,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
1,0.3341393,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
2,0.7818314,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.8014657,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.7062589,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.59053177,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.8442725,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.88724023,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.6052213,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
0,0.76441306,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.9914184,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.9961571,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.99628466,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.9065555,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.4893742,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
0,0.70671827,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.7845301,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
0,0.9986636,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
2,0.81404525,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
0,0.7198578,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
2,0.8548116,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.57856816,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.88053757,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.97286034,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
7,0.9979441,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
4,0.81721723,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
4,0.90532786,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
2,0.66614646,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
4,0.64292693,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
3,0.44372377,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
2,0.8409706,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
6,0.35480624,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
7,0.77409595,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
